   fs      Gr    Gr-SV   Gr-DV   Gr-SW
 169150 0.21073 0.21087 0.13765 0.29175
 169200  0.2104 0.21115 0.13764 0.29208
 169250 0.21008 0.21143 0.13762 0.29242
 169300 0.20977 0.21171 0.13759 0.29278
 169350 0.20947 0.21199 0.13757 0.29314
 169400 0.20917 0.21227 0.13755 0.29351
 169450 0.20886 0.21254 0.13753 0.29388
 169500 0.20857  0.2128 0.13754 0.29425
 169550 0.20829 0.21307 0.13754 0.29464
 169600 0.20802 0.21333 0.13756 0.29504
 169650 0.20777 0.21359 0.13758 0.29543
 169700 0.20753 0.21384 0.13759 0.29583
 169750  0.2073  0.2141 0.13759 0.29624
 169800 0.20709 0.21436 0.13758 0.29665
 169850 0.20689 0.21462 0.13756 0.29706
 169900 0.20669 0.21488 0.13753 0.29747
 169950  0.2065 0.21513 0.13749 0.29788
 170000 0.20633 0.21536 0.13745 0.29828
 170050 0.20616 0.21558 0.13741 0.29867
 170100 0.20601 0.21579 0.13738 0.29907
 170150 0.20587 0.21599 0.13735 0.29945
 170200 0.20575 0.21619 0.13732 0.29983
 170250 0.20564 0.21639 0.13729  0.3002
 170300 0.20554 0.21659 0.13727 0.30056
 170350 0.20545 0.21678 0.13726 0.30091
 170400 0.20537 0.21697 0.13725 0.30124
 170450  0.2053 0.21716 0.13725 0.30158
 170500 0.20524 0.21734 0.13726  0.3019
 170550  0.2052 0.21752 0.13727 0.30222
 170600 0.20518 0.21769 0.13728 0.30252
 170650 0.20516 0.21786 0.13729 0.30282
 170700 0.20514 0.21802 0.13729 0.30312
 170750 0.20513 0.21818 0.13728 0.30339
 170800 0.20511 0.21834 0.13727 0.30366
 170850  0.2051 0.21849 0.13727  0.3039
 170900 0.20509 0.21865 0.13726 0.30411
 170950 0.20509 0.21881 0.13725 0.30431
 171000 0.20509 0.21896 0.13725 0.30448
 171050 0.20511 0.21911 0.13724 0.30462
 171100 0.20512 0.21927 0.13723 0.30474
 171150 0.20513 0.21942 0.13721 0.30484
 171200 0.20515 0.21958  0.1372 0.30491
 171250 0.20517 0.21975  0.1372 0.30498
 171300 0.20518 0.21991 0.13721 0.30503
 171350 0.20518 0.22007 0.13722 0.30507
 171400 0.20517 0.22023 0.13723 0.30512
 171450 0.20515 0.22039 0.13724 0.30517
 171500 0.20513 0.22055 0.13725  0.3052
 171550  0.2051 0.22072 0.13725 0.30524
 171600 0.20506 0.22089 0.13725 0.30528
 171650 0.20502 0.22108 0.13724 0.30531
 171700 0.20496 0.22126 0.13723 0.30534
 171750  0.2049 0.22145 0.13722 0.30536
 171800 0.20484 0.22164 0.13721 0.30538
 171850 0.20476 0.22183 0.13719 0.30539
 171900 0.20469 0.22203 0.13717  0.3054
 171950 0.20461 0.22223 0.13716 0.30542
 172000 0.20453 0.22244 0.13715 0.30544
 172050 0.20446 0.22265 0.13714 0.30546
 172100 0.20439 0.22287 0.13713 0.30547
 172150 0.20431  0.2231 0.13711 0.30548
 172200 0.20422 0.22333 0.13709 0.30549
 172250 0.20413 0.22357 0.13707  0.3055
 172300 0.20403 0.22381 0.13704 0.30551
 172350 0.20392 0.22405 0.13701 0.30551
 172400 0.20381  0.2243 0.13698 0.30552
 172450 0.20369 0.22455 0.13694 0.30554
 172500 0.20357  0.2248  0.1369 0.30556
 172550 0.20343 0.22505 0.13686 0.30558
 172600 0.20327  0.2253 0.13681 0.30561
 172650  0.2031 0.22556 0.13677 0.30563
 172700 0.20291 0.22582 0.13672 0.30565
 172750 0.20271 0.22606 0.13666 0.30565
 172800 0.20251 0.22631 0.13659 0.30565
 172850  0.2023 0.22657 0.13653 0.30563
 172900 0.20209 0.22682 0.13645 0.30562
 172950 0.20187 0.22707 0.13637  0.3056
 173000 0.20165 0.22732  0.1363 0.30557
 173050 0.20142 0.22758 0.13622 0.30555
 173100 0.20118 0.22784 0.13615 0.30555
 173150 0.20093  0.2281 0.13609 0.30557
 173200 0.20068 0.22836 0.13603 0.30559
 173250 0.20043 0.22863 0.13598 0.30562
 173300 0.20016 0.22889 0.13593 0.30566
 173350 0.19989 0.22916 0.13588  0.3057
 173400 0.19962 0.22943 0.13583 0.30574
 173450 0.19933 0.22969 0.13578 0.30579
 173500 0.19904 0.22995 0.13573 0.30583
 173550 0.19875 0.23021  0.1357 0.30588
 173600 0.19847 0.23046 0.13566 0.30594
 173650 0.19819 0.23071 0.13564  0.306
 173700 0.19792 0.23096 0.13562 0.30608
 173750 0.19765 0.23119 0.13562 0.30616
 173800 0.19739  0.2314 0.13563 0.30624
 173850 0.19712 0.23161 0.13564 0.30634
 173900 0.19686  0.2318 0.13566 0.30644
 173950 0.19659 0.23199 0.13567 0.30654
 174000 0.19632 0.23218 0.13568 0.30664
 174050 0.19606 0.23236 0.13569 0.30675
 174100 0.19581 0.23254 0.13571 0.30689
 174150 0.19556 0.23269 0.13572 0.30705
 174200 0.19532 0.23283 0.13572 0.30724
 174250 0.19509 0.23295 0.13573 0.30746
 174300 0.19486 0.23306 0.13573 0.30772
 174350 0.19466 0.23316 0.13572  0.308
 174400 0.19447 0.23326 0.13571 0.30832
 174450  0.1943 0.23336 0.13569 0.30865
 174500 0.19415 0.23346 0.13566 0.30901
 174550 0.19401 0.23356 0.13563 0.30938
 174600 0.19389 0.23365 0.13561 0.30976
 174650 0.19378 0.23373 0.13559 0.31014
 174700 0.19369 0.23381 0.13557 0.31053
 174750 0.19362 0.23389 0.13556 0.31092
 174800 0.19357 0.23398 0.13554 0.31131
 174850 0.19353 0.23407 0.13553 0.31171
 174900 0.19351 0.23416 0.13552 0.31211
 174950 0.19351 0.23426 0.13552 0.31253
 175000 0.19351 0.23436 0.13552 0.31297
 175050 0.19352 0.23446 0.13553 0.31342
 175100 0.19354 0.23456 0.13554 0.31388
 175150 0.19358 0.23465 0.13556 0.31435
 175200 0.19363 0.23474 0.13557 0.31481
 175250  0.1937 0.23482 0.13559 0.31526
 175300 0.19379  0.2349 0.13561 0.31569
 175350 0.19391 0.23497 0.13563 0.31611
 175400 0.19404 0.23504 0.13566 0.31651
 175450  0.1942 0.23512  0.1357  0.3169
 175500 0.19436 0.23522 0.13573 0.31727
 175550 0.19455 0.23533 0.13576 0.31763
 175600 0.19474 0.23545 0.13578 0.31798
 175650 0.19495 0.23557  0.1358 0.31832
 175700 0.19516  0.2357 0.13581 0.31865
 175750 0.19538 0.23583 0.13582 0.31897
 175800 0.19561 0.23596 0.13582 0.31928
 175850 0.19585 0.23609 0.13581 0.31958
 175900 0.19609 0.23623  0.1358 0.31988
 175950 0.19633 0.23638 0.13579 0.32018
 176000 0.19657 0.23655 0.13578 0.32047
 176050  0.1968 0.23673 0.13577 0.32077
 176100 0.19703 0.23692 0.13576 0.32107
 176150 0.19725 0.23712 0.13574 0.32136
 176200 0.19747 0.23732 0.13572 0.32164
 176250 0.19769 0.23752  0.1357 0.32191
 176300 0.19792 0.23771 0.13569 0.32217
 176350 0.19815  0.2379 0.13567 0.32243
 176400 0.19838 0.23809 0.13565 0.32267
 176450 0.19862 0.23827 0.13564  0.3229
 176500 0.19886 0.23844 0.13563 0.32313
 176550  0.1991 0.23861 0.13562 0.32337
 176600 0.19934 0.23877 0.13563 0.32361
 176650 0.19958 0.23892 0.13563 0.32387
 176700 0.19983 0.23906 0.13564 0.32412
 176750 0.20007 0.23919 0.13566 0.32438
 176800 0.20031 0.23931 0.13568 0.32465
 176850 0.20055 0.23944 0.13571 0.32492
 176900 0.20078 0.23956 0.13574 0.32521
 176950 0.20101  0.2397 0.13576  0.3255
 177000 0.20122 0.23984 0.13579  0.3258
 177050 0.20142 0.23997 0.13579 0.32609
 177100 0.20161  0.2401 0.13579  0.3264
 177150 0.20179 0.24024 0.13579  0.3267
 177200 0.20196 0.24038 0.13577  0.327
 177250 0.20213 0.24052 0.13577  0.3273
 177300  0.2023 0.24067 0.13577 0.32761
 177350 0.20246 0.24082 0.13577 0.32791
 177400 0.20261 0.24098 0.13578 0.32822
 177450 0.20276 0.24114 0.13577 0.32851
 177500 0.20291 0.24131 0.13576  0.3288
 177550 0.20306  0.2415 0.13573 0.32908
 177600 0.20319 0.24168  0.1357 0.32935
 177650 0.20333 0.24188 0.13566 0.32961
 177700 0.20345 0.24207 0.13563 0.32985
 177750 0.20356 0.24227 0.13561 0.33008
 177800 0.20368 0.24245 0.13559 0.33028
 177850 0.20378 0.24264 0.13558 0.33047
 177900 0.20389 0.24282 0.13558 0.33064
 177950 0.20398 0.24302 0.13557  0.3308
 178000 0.20407 0.24322 0.13556 0.33095
 178050 0.20413 0.24342 0.13554 0.33109
 178100 0.20419 0.24363 0.13553 0.33122
 178150 0.20422 0.24384 0.13552 0.33134
 178200 0.20424 0.24404 0.13552 0.33146
 178250 0.20426 0.24425 0.13551 0.33156
 178300 0.20427 0.24445  0.1355 0.33164
 178350 0.20429 0.24465 0.13549 0.33171
 178400  0.2043 0.24483 0.13548 0.33176
 178450  0.2043 0.24501 0.13547  0.3318
 178500 0.20429 0.24517 0.13548 0.33181
 178550 0.20428 0.24533 0.13549  0.3318
 178600 0.20428  0.2455  0.1355 0.33176
 178650 0.20428 0.24568 0.13552 0.33171
 178700 0.20429 0.24586 0.13553 0.33163
 178750 0.20429 0.24604 0.13554 0.33154
 178800 0.20429 0.24621 0.13555 0.33143
 178850 0.20427 0.24637 0.13554 0.33132
 178900 0.20424 0.24652 0.13553 0.33121
 178950  0.2042 0.24665 0.13551 0.33109
 179000 0.20417 0.24677 0.13549 0.33097
 179050 0.20414 0.24687 0.13545 0.33085
 179100 0.20411 0.24697 0.13541 0.33073
 179150 0.20408 0.24706 0.13537  0.3306
 179200 0.20407 0.24715 0.13533 0.33047
 179250 0.20405 0.24723  0.1353 0.33034
 179300 0.20402 0.24731 0.13526 0.33022
 179350  0.204  0.24739 0.13523  0.3301
 179400 0.20398 0.24748 0.13521 0.32999
 179450 0.20396 0.24757  0.1352 0.32989
 179500 0.20394 0.24766 0.13519  0.3298
 179550 0.20393 0.24774 0.13518 0.32971
 179600 0.20392 0.24782 0.13516 0.32964
 179650 0.20392 0.24789 0.13514 0.32957
 179700 0.20392 0.24795 0.13511 0.32951
 179750 0.20394  0.248  0.13507 0.32946
 179800 0.20396 0.24804 0.13503 0.32942
 179850 0.20398 0.24806 0.13499  0.3294
 179900 0.20402 0.24808 0.13495 0.32939
 179950 0.20406  0.2481 0.13491 0.32939
 180000 0.20411 0.24811 0.13487  0.3294
 180050 0.20418 0.24813 0.13483 0.32942
 180100 0.20426 0.24814 0.13478 0.32946
 180150 0.20436 0.24816 0.13473  0.3295
 180200 0.20447 0.24818 0.13468 0.32957
 180250 0.20459 0.24819 0.13463 0.32966
 180300 0.20472  0.2482 0.13459 0.32976
 180350 0.20484 0.24821 0.13455 0.32987
 180400 0.20498 0.24823  0.1345 0.32999
 180450 0.20511 0.24826 0.13446 0.33012
 180500 0.20526 0.24829 0.13442 0.33027
 180550 0.20541 0.24833 0.13439 0.33043
 180600 0.20557 0.24837 0.13436 0.33061
 180650 0.20574 0.24842 0.13434  0.3308
 180700 0.20594 0.24847 0.13433  0.331
 180750 0.20614 0.24852 0.13432 0.33122
 180800 0.20635 0.24858 0.13431 0.33144
 180850 0.20657 0.24865  0.1343 0.33168
 180900 0.20678 0.24872 0.13429 0.33192
 180950 0.20701 0.24879 0.13429 0.33217
 181000 0.20724 0.24886 0.13428 0.33245
 181050 0.20747 0.24893 0.13427 0.33273
 181100 0.20771  0.249  0.13426 0.33303
 181150 0.20794 0.24907 0.13426 0.33333
 181200 0.20818 0.24914 0.13427 0.33364
 181250 0.20841 0.24921 0.13429 0.33394
 181300 0.20864 0.24929  0.1343 0.33425
 181350 0.20886 0.24938 0.13431 0.33454
 181400 0.20908 0.24948 0.13433 0.33484
 181450 0.20929 0.24958 0.13435 0.33513
 181500 0.20949  0.2497 0.13439 0.33542
 181550 0.20968 0.24982 0.13443 0.33572
 181600 0.20987 0.24996 0.13447 0.33602
 181650 0.21004 0.25011 0.13451 0.33633
 181700 0.21021 0.25027 0.13455 0.33665
 181750 0.21037 0.25043 0.13458 0.33698
 181800 0.21053  0.2506 0.13462 0.33734
 181850 0.21069 0.25078 0.13466  0.3377
 181900 0.21084 0.25097 0.13468 0.33807
 181950 0.21099 0.25118 0.13469 0.33845
 182000 0.21113 0.25139 0.13468 0.33882
 182050 0.21128 0.25162 0.13467 0.33919
 182100 0.21142 0.25186 0.13464 0.33955
 182150 0.21155  0.2521 0.13462 0.33991
 182200 0.21167 0.25235  0.1346 0.34027
 182250 0.21177  0.2526 0.13459 0.34061
 182300 0.21186 0.25285 0.13459 0.34096
 182350 0.21194  0.2531  0.1346 0.34129
 182400 0.21202 0.25336 0.13461 0.34162
 182450 0.21209 0.25362 0.13462 0.34194
 182500 0.21217 0.25388 0.13463 0.34226
 182550 0.21224 0.25414 0.13464 0.34257
 182600  0.2123 0.25439 0.13465 0.34289
 182650 0.21236 0.25465 0.13465 0.34321
 182700  0.2124 0.25491 0.13465 0.34354
 182750 0.21243 0.25519 0.13465 0.34387
 182800 0.21246 0.25548 0.13465 0.34422
 182850 0.21247 0.25577 0.13466 0.34456
 182900 0.21246 0.25609 0.13466 0.34491
 182950 0.21245 0.25641 0.13465 0.34526
 183000 0.21243 0.25674 0.13463  0.3456
 183050 0.21239 0.25707 0.13461 0.34594
 183100 0.21235 0.25741 0.13458 0.34628
 183150  0.2123 0.25775 0.13455 0.34663
 183200 0.21225 0.25809 0.13452 0.34699
 183250  0.2122 0.25842 0.13449 0.34734
 183300 0.21216 0.25874 0.13447 0.34769
 183350 0.21212 0.25908 0.13444 0.34803
 183400 0.21208 0.25942 0.13442 0.34837
 183450 0.21204 0.25977 0.13438 0.34872
 183500  0.212  0.26012 0.13435 0.34907
 183550 0.21195 0.26047 0.13431 0.34942
 183600  0.2119 0.26082 0.13428 0.34978
 183650 0.21185 0.26117 0.13424 0.35013
 183700 0.21181 0.26152 0.13419 0.35049
 183750 0.21176 0.26186 0.13414 0.35084
 183800 0.21173 0.26221 0.13409  0.3512
 183850  0.2117 0.26256 0.13404 0.35154
 183900 0.21167 0.26291  0.134   0.3519
 183950 0.21164 0.26326 0.13396 0.35225
 184000 0.21161 0.26362 0.13392  0.3526
 184050  0.2116 0.26399 0.13387 0.35295
 184100 0.21158 0.26436 0.13381 0.35331
 184150 0.21157 0.26473 0.13374 0.35366
 184200 0.21156 0.26509 0.13367 0.35401
 184250 0.21155 0.26544 0.13359 0.35435
 184300 0.21155 0.26579  0.1335 0.35468
 184350 0.21156 0.26612 0.13341  0.355
 184400 0.21157 0.26643 0.13331 0.35532
 184450  0.2116 0.26674  0.1332 0.35563
 184500 0.21165 0.26704 0.13309 0.35593
 184550 0.21173 0.26734 0.13296 0.35623
 184600 0.21184 0.26763 0.13284 0.35653
 184650 0.21198 0.26792 0.13271 0.35683
 184700 0.21214  0.2682  0.1326 0.35713
 184750 0.21232 0.26848 0.13249 0.35743
 184800 0.21253 0.26875  0.1324 0.35771
 184850 0.21274 0.26902 0.13232 0.35799
 184900 0.21295 0.26928 0.13224 0.35827
 184950 0.21317 0.26954 0.13217 0.35856
 185000  0.2134 0.26978  0.1321 0.35886
 185050 0.21363 0.27001 0.13205 0.35917
 185100 0.21387 0.27022  0.132   0.3595
 185150 0.21413 0.27041 0.13197 0.35983
 185200 0.21439 0.27059 0.13195 0.36016
 185250 0.21466 0.27076 0.13194 0.36049
 185300 0.21494 0.27092 0.13193 0.36082
 185350 0.21523 0.27107 0.13192 0.36115
 185400 0.21552  0.2712 0.13191 0.36148
 185450 0.21581 0.27131  0.1319  0.3618
 185500 0.21612 0.27141 0.13189 0.36213
 185550 0.21642 0.27149 0.13188 0.36245
 185600 0.21674 0.27155 0.13186 0.36278
 185650 0.21706  0.2716 0.13184 0.36311
 185700 0.21738 0.27162  0.1318 0.36345
 185750  0.2177 0.27163 0.13177 0.36379
 185800 0.21802 0.27163 0.13174 0.36414
 185850 0.21834 0.27162 0.13172 0.36448
 185900 0.21867  0.2716 0.13171 0.36482
 185950  0.219  0.27157 0.13171 0.36514
 186000 0.21932 0.27154 0.13171 0.36547
 186050 0.21965  0.2715  0.1317 0.36578
 186100 0.21997 0.27146 0.13169 0.36609
 186150 0.22029  0.2714 0.13169 0.36639
 186200 0.22059 0.27134 0.13168 0.36669
 186250 0.22089 0.27126 0.13167 0.36698
 186300 0.22119 0.27117 0.13166 0.36727
 186350 0.22148 0.27107 0.13164 0.36756
 186400 0.22176 0.27094 0.13163 0.36785
 186450 0.22205 0.27081 0.13161 0.36814
 186500 0.22234 0.27066  0.1316 0.36844
 186550 0.22263  0.2705  0.1316 0.36875
 186600 0.22291 0.27032  0.1316 0.36907
 186650 0.22319 0.27013 0.13161  0.3694
 186700 0.22345 0.26993 0.13161 0.36975
 186750  0.2237 0.26972 0.13161 0.37011
 186800 0.22393 0.26951  0.1316 0.37048
 186850 0.22414 0.26929 0.13159 0.37084
 186900 0.22433 0.26906 0.13159 0.37121
 186950 0.22451 0.26882 0.13159 0.37157
 187000 0.22467 0.26858 0.13159 0.37193
 187050 0.22482 0.26833  0.1316 0.37229
 187100 0.22495 0.26807  0.1316 0.37265
 187150 0.22508 0.26781 0.13161 0.37301
 187200  0.2252 0.26755 0.13162 0.37339
 187250 0.22532 0.26728 0.13163 0.37378
 187300 0.22544 0.26703 0.13162 0.37418
 187350 0.22556 0.26679 0.13161 0.37458
 187400 0.22567 0.26657  0.1316 0.37498
 187450 0.22578 0.26637  0.1316 0.37538
 187500 0.22589 0.26618 0.13159 0.37579
 187550 0.22598 0.26601 0.13159 0.37621
 187600 0.22606 0.26587 0.13158 0.37664
 187650 0.22614 0.26576 0.13157 0.37707
 187700 0.22621 0.26567 0.13156 0.37751
 187750 0.22627  0.2656 0.13154 0.37795
 187800 0.22632 0.26557 0.13152 0.37839
 187850 0.22636 0.26556  0.1315 0.37885
 187900 0.22639 0.26558 0.13148 0.37933
 187950 0.22642 0.26561 0.13146 0.37982
 188000 0.22643 0.26566 0.13143 0.38033
 188050 0.22643 0.26574 0.13141 0.38082
 188100 0.22641 0.26585 0.13138 0.38131
 188150  0.2264 0.26599 0.13136  0.3818
 188200 0.22638 0.26616 0.13134 0.38228
 188250 0.22636 0.26635 0.13133 0.38275
 188300 0.22634 0.26656  0.1313 0.38323
 188350 0.22631  0.2668 0.13128 0.38371
 188400 0.22627 0.26705 0.13125 0.38421
 188450 0.22622 0.26731 0.13123  0.3847
 188500 0.22617 0.26758  0.1312 0.38521
 188550 0.22609 0.26787 0.13118 0.38571
 188600 0.22601 0.26817 0.13117 0.38622
 188650 0.22591  0.2685 0.13115 0.38673
 188700  0.2258 0.26885 0.13112 0.38723
 188750 0.22568 0.26923 0.13109 0.38772
 188800 0.22553 0.26961 0.13106  0.3882
 188850 0.22537 0.27002 0.13103 0.38868
 188900 0.22519 0.27044 0.13101 0.38916
 188950  0.225  0.27089 0.13099 0.38964
 189000 0.22479 0.27134 0.13097 0.39012
 189050 0.22457  0.2718 0.13094 0.39059
 189100 0.22434 0.27227 0.13091 0.39106
 189150 0.22411 0.27275 0.13086 0.39153
 189200 0.22388 0.27324 0.13081  0.392
 189250 0.22366 0.27375 0.13075 0.39247
 189300 0.22344 0.27425 0.13068 0.39295
 189350 0.22321 0.27477 0.13061 0.39342
 189400 0.22299 0.27528 0.13054  0.3939
 189450 0.22276 0.27578 0.13046 0.39437
 189500 0.22254 0.27629 0.13038 0.39484
 189550 0.22232  0.2768  0.1303  0.3953
 189600  0.2221 0.27733 0.13023 0.39577
 189650 0.22189 0.27786 0.13015 0.39624
 189700 0.22168  0.2784 0.13006 0.39671
 189750 0.22148 0.27895 0.12998 0.39717
 189800  0.2213 0.27949 0.12991 0.39763
 189850 0.22112 0.28004 0.12983 0.39808
 189900 0.22096 0.28058 0.12976 0.39853
 189950 0.22081 0.28113 0.12968 0.39897
 190000 0.22067 0.28167 0.12961 0.39942
 190050 0.22055 0.28222 0.12953 0.39986
 190100 0.22045 0.28276 0.12947  0.4003
 190150 0.22037 0.28331 0.12941 0.40072
 190200 0.22031 0.28385 0.12937 0.40113
 190250 0.22028 0.28441 0.12933 0.40152
 190300 0.22026 0.28497 0.12929 0.40189
 190350 0.22026 0.28554 0.12926 0.40226
 190400 0.22028  0.2861 0.12923 0.40262
 190450 0.22032 0.28666 0.12921 0.40297
 190500 0.22036 0.28723 0.12919 0.40331
 190550 0.22042  0.2878 0.12917 0.40364
 190600  0.2205 0.28837 0.12915 0.40395
 190650  0.2206 0.28894 0.12913 0.40424
 190700 0.22072 0.28951 0.12913 0.40452
 190750 0.22085 0.29006 0.12912  0.4048
 190800 0.22101  0.2906  0.1291 0.40508
 190850 0.22119 0.29112 0.12909 0.40534
 190900 0.22138 0.29162 0.12909  0.4056
 190950 0.22159 0.29212 0.12908 0.40584
 191000  0.2218 0.29259 0.12908 0.40607
 191050 0.22202 0.29304 0.12908  0.4063
 191100 0.22225 0.29347  0.1291 0.40652
 191150  0.2225 0.29388 0.12911 0.40675
 191200 0.22275 0.29428 0.12913 0.40698
 191250 0.22302 0.29467 0.12916 0.40721
 191300  0.2233 0.29504 0.12919 0.40744
 191350  0.2236 0.29539 0.12922 0.40765
 191400 0.22391 0.29572 0.12925 0.40786
 191450 0.22423 0.29603 0.12927 0.40806
 191500 0.22455 0.29633 0.12929 0.40827
 191550 0.22487 0.29661 0.12931 0.40847
 191600 0.22519 0.29686 0.12931 0.40867
 191650  0.2255 0.29711 0.12931 0.40886
 191700 0.22582 0.29735 0.12931 0.40904
 191750 0.22613 0.29757  0.1293  0.4092
 191800 0.22644 0.29778 0.12928 0.40937
 191850 0.22676 0.29797 0.12927 0.40954
 191900 0.22708 0.29815 0.12926  0.4097
 191950 0.22741 0.29831 0.12924 0.40986
 192000 0.22774 0.29846 0.12923 0.41002
 192050 0.22807  0.2986 0.12923 0.41017
 192100  0.2284 0.29873 0.12923 0.41032
 192150 0.22872 0.29887 0.12924 0.41046
 192200 0.22904 0.29901 0.12925 0.41059
 192250 0.22936 0.29914 0.12927 0.41071
 192300 0.22968 0.29928 0.12931 0.41082
 192350 0.22999 0.29941 0.12935 0.41092
 192400  0.2303 0.29954  0.1294 0.41101
 192450 0.23061 0.29967 0.12945  0.4111
 192500 0.23091  0.2998 0.12949 0.41119
 192550  0.2312 0.29993 0.12954 0.41126
 192600 0.23149 0.30006 0.12959 0.41133
 192650 0.23176 0.30019 0.12964 0.41139
 192700 0.23202 0.30035 0.12969 0.41147
 192750 0.23228 0.30052 0.12974 0.41155
 192800 0.23256 0.30069  0.1298 0.41164
 192850 0.23284 0.30087 0.12986 0.41173
 192900 0.23312 0.30105 0.12991 0.41183
 192950 0.23341 0.30124 0.12996 0.41193
 193000 0.23369 0.30143 0.13001 0.41203
 193050 0.23397 0.30163 0.13007 0.41213
 193100 0.23425 0.30183 0.13012 0.41222
 193150 0.23453 0.30204 0.13016  0.4123
 193200 0.23481 0.30227 0.13019 0.41239
 193250 0.23507  0.3025 0.13022 0.41247
 193300 0.23533 0.30275 0.13024 0.41255
 193350 0.23559  0.303  0.13027 0.41263
 193400 0.23584 0.30328 0.13029  0.4127
 193450 0.23608 0.30358 0.13031 0.41277
 193500 0.23631  0.3039 0.13032 0.41285
 193550 0.23654 0.30424 0.13032 0.41294
 193600 0.23676 0.30461 0.13032 0.41306
 193650 0.23698 0.30499 0.13032 0.41319
 193700 0.23719 0.30539 0.13031 0.41333
 193750 0.23741  0.3058  0.1303 0.41347
 193800 0.23762 0.30624 0.13029 0.41361
 193850 0.23783  0.3067 0.13027 0.41376
 193900 0.23804 0.30716 0.13024 0.41392
 193950 0.23826 0.30762 0.13021 0.41409
 194000 0.23847 0.30809 0.13018 0.41428
 194050 0.23869 0.30857 0.13016 0.41448
 194100 0.23891 0.30905 0.13014  0.4147
 194150 0.23914 0.30955 0.13013 0.41493
 194200 0.23938 0.31007 0.13013 0.41518
 194250 0.23962 0.31059 0.13013 0.41544
 194300 0.23986 0.31113 0.13013 0.41571
 194350  0.2401 0.31169 0.13012 0.41598
 194400 0.24034 0.31225 0.13012 0.41626
 194450 0.24057 0.31283 0.13013 0.41655
 194500 0.24078 0.31342 0.13014 0.41684
 194550 0.24098 0.31403 0.13017 0.41715
 194600 0.24118 0.31465  0.1302 0.41747
 194650 0.24136 0.31528 0.13022  0.4178
 194700 0.24154 0.31591 0.13024 0.41815
 194750 0.24171 0.31655 0.13024  0.4185
 194800 0.24187 0.31719 0.13024 0.41887
 194850 0.24203 0.31783 0.13023 0.41924
