   fs    GO-OH  GO-OH-SV GO-OH-DV GO-OH-SW
 250050 0.09338 0.18676 0.09965 0.11182
 250100 0.09337  0.1868 0.09965 0.11182
 250150 0.09335 0.18685 0.09964 0.11181
 250200 0.09332  0.1869 0.09964  0.1118
 250250 0.09328 0.18696 0.09964 0.11179
 250300 0.09324 0.18703 0.09964 0.11178
 250350 0.09321  0.1871 0.09964 0.11177
 250400 0.09318 0.18718 0.09965 0.11176
 250450 0.09316 0.18727 0.09966 0.11175
 250500 0.09314 0.18736 0.09968 0.11174
 250550 0.09312 0.18746 0.09969 0.11173
 250600  0.0931 0.18755  0.0997 0.11172
 250650 0.09308 0.18766 0.09971 0.11171
 250700 0.09305 0.18777 0.09972 0.11169
 250750 0.09302 0.18788 0.09972 0.11167
 250800 0.09298 0.18798 0.09971 0.11165
 250850 0.09294 0.18806  0.0997 0.11163
 250900 0.09289 0.18814 0.09968 0.11162
 250950 0.09284 0.18821 0.09965 0.11162
 251000  0.0928 0.18828 0.09963 0.11162
 251050 0.09276 0.18834  0.0996 0.11161
 251100 0.09272  0.1884 0.09957 0.11161
 251150 0.09269 0.18844 0.09954 0.11161
 251200 0.09267  0.1885 0.09952  0.1116
 251250 0.09266 0.18857 0.09949  0.1116
 251300 0.09266 0.18863 0.09947 0.11159
 251350 0.09265  0.1887 0.09944 0.11158
 251400 0.09264 0.18878  0.0994 0.11157
 251450 0.09263 0.18885 0.09937 0.11156
 251500 0.09262 0.18894 0.09934 0.11156
 251550 0.09261 0.18903 0.09931 0.11157
 251600  0.0926 0.18913 0.09928 0.11158
 251650  0.0926 0.18923 0.09926 0.11158
 251700 0.09259 0.18933 0.09923 0.11159
 251750 0.09259 0.18944 0.09921 0.11161
 251800 0.09258 0.18955 0.09918 0.11163
 251850 0.09258 0.18968 0.09916 0.11166
 251900 0.09257 0.18981 0.09913 0.11168
 251950 0.09258 0.18995 0.09912  0.1117
 252000 0.09258 0.19008  0.0991 0.11172
 252050 0.09259 0.19019 0.09907 0.11173
 252100 0.09259 0.19031 0.09905 0.11175
 252150 0.09259 0.19042 0.09903 0.11176
 252200 0.09256 0.19053 0.09901 0.11177
 252250 0.09253 0.19063 0.09899 0.11178
 252300  0.0925 0.19072 0.09898 0.11178
 252350 0.09246  0.1908 0.09896 0.11179
 252400 0.09243 0.19087 0.09894  0.1118
 252450  0.0924 0.19093 0.09892 0.11181
 252500 0.09239 0.19098  0.0989 0.11181
 252550 0.09238 0.19104 0.09888 0.11182
 252600 0.09238 0.19111 0.09886 0.11183
 252650 0.09239 0.19118 0.09884 0.11184
 252700  0.0924 0.19126 0.09883 0.11184
 252750 0.09241 0.19134 0.09882 0.11185
 252800 0.09243 0.19142 0.09882 0.11185
 252850 0.09244 0.19152 0.09882 0.11186
 252900 0.09245 0.19161 0.09882 0.11187
 252950 0.09245 0.19172 0.09883 0.11188
 253000 0.09245 0.19184 0.09883 0.11189
 253050 0.09244 0.19196 0.09884 0.11191
 253100 0.09245 0.19206 0.09885 0.11194
 253150 0.09246 0.19216 0.09885 0.11196
 253200 0.09248 0.19224 0.09885 0.11199
 253250  0.0925 0.19232 0.09885 0.11202
 253300 0.09252 0.19239 0.09885 0.11204
 253350 0.09254 0.19246 0.09886 0.11206
 253400 0.09256 0.19253 0.09886 0.11207
 253450 0.09257 0.19261 0.09887 0.11209
 253500 0.09258 0.19269 0.09887 0.11211
 253550  0.0926 0.19278 0.09887 0.11213
 253600 0.09261 0.19287 0.09888 0.11216
 253650 0.09263 0.19296 0.09888 0.11217
 253700 0.09264 0.19306 0.09888 0.11218
 253750 0.09265 0.19315 0.09887 0.11219
 253800 0.09265 0.19325 0.09886 0.11219
 253850 0.09267 0.19334 0.09885 0.11218
 253900 0.09267 0.19341 0.09883 0.11218
 253950 0.09268 0.19348 0.09881 0.11217
 254000 0.09269 0.19355  0.0988 0.11216
 254050 0.09269 0.19361 0.09878 0.11215
 254100  0.0927 0.19368 0.09877 0.11216
 254150  0.0927 0.19374 0.09875 0.11216
 254200 0.09271  0.1938 0.09874 0.11218
 254250 0.09271 0.19385 0.09873  0.1122
 254300 0.09272 0.19391 0.09873 0.11222
 254350 0.09273 0.19397 0.09872 0.11225
 254400 0.09274 0.19403 0.09871  0.1123
 254450 0.09274  0.1941 0.09872 0.11235
 254500 0.09275 0.19416 0.09872  0.1124
 254550 0.09275 0.19422 0.09872 0.11244
 254600 0.09276 0.19428 0.09873 0.11247
 254650 0.09276 0.19434 0.09873  0.1125
 254700 0.09276  0.1944 0.09874 0.11251
 254750 0.09276 0.19446 0.09876 0.11251
 254800 0.09276 0.19453 0.09877 0.11252
 254850 0.09275  0.1946 0.09878 0.11252
 254900 0.09274 0.19466 0.09879 0.11253
 254950 0.09273 0.19473  0.0988 0.11254
 255000 0.09272 0.19479  0.0988 0.11257
 255050  0.0927 0.19484  0.0988 0.11259
 255100 0.09269  0.1949 0.09879 0.11262
 255150 0.09267 0.19495 0.09878 0.11265
 255200 0.09264 0.19502 0.09877 0.11269
 255250 0.09262 0.19509 0.09875 0.11273
 255300 0.09259 0.19516 0.09872 0.11278
 255350 0.09256 0.19523  0.0987 0.11284
 255400 0.09254 0.19531 0.09867 0.11289
 255450 0.09252 0.19537 0.09865 0.11293
 255500  0.0925 0.19543 0.09862 0.11298
 255550 0.09249 0.19548 0.09858 0.11302
 255600 0.09248 0.19554 0.09855 0.11305
 255650 0.09247  0.1956 0.09851 0.11308
 255700 0.09246 0.19566 0.09847  0.1131
 255750 0.09245 0.19571 0.09844 0.11313
 255800 0.09244 0.19576 0.09841 0.11314
 255850 0.09242 0.19581 0.09839 0.11316
 255900 0.09241 0.19584 0.09837 0.11318
 255950 0.09239 0.19586 0.09835 0.11318
 256000 0.09237 0.19588 0.09833 0.11319
 256050 0.09236  0.1959 0.09832  0.1132
 256100 0.09234 0.19591 0.09831 0.11321
 256150 0.09233 0.19592 0.09831 0.11324
 256200 0.09233 0.19594  0.0983 0.11326
 256250 0.09234 0.19596  0.0983 0.11329
 256300 0.09236  0.196   0.0983 0.11331
 256350 0.09238 0.19604 0.09829 0.11333
 256400  0.0924  0.1961 0.09829 0.11335
 256450 0.09244 0.19617 0.09828 0.11338
 256500 0.09247 0.19625 0.09828 0.11341
 256550 0.09251 0.19634 0.09827 0.11345
 256600 0.09254 0.19642 0.09827 0.11349
 256650 0.09258 0.19651 0.09826 0.11354
 256700 0.09261 0.19662 0.09825  0.1136
 256750 0.09264 0.19672 0.09824 0.11365
 256800 0.09265 0.19683 0.09823  0.1137
 256850 0.09266 0.19694 0.09821 0.11375
 256900 0.09267 0.19704 0.09819 0.11379
 256950 0.09267 0.19714 0.09817 0.11383
 257000 0.09266 0.19724 0.09814 0.11386
 257050 0.09267 0.19734 0.09811 0.11387
 257100 0.09268 0.19743  0.0981 0.11389
 257150 0.09269 0.19752 0.09808  0.1139
 257200 0.09269  0.1976 0.09806 0.11391
 257250  0.0927 0.19769 0.09804 0.11392
 257300  0.0927 0.19775 0.09802 0.11392
 257350  0.0927 0.19781  0.098  0.11391
 257400  0.0927 0.19787 0.09797  0.1139
 257450 0.09271 0.19793 0.09794 0.11389
 257500 0.09272 0.19799 0.09791  0.1139
 257550 0.09275 0.19806 0.09788 0.11391
 257600 0.09277 0.19812 0.09785 0.11394
 257650  0.0928 0.19817 0.09782 0.11398
 257700 0.09283 0.19822 0.09778 0.11402
 257750 0.09286 0.19827 0.09776 0.11406
 257800  0.0929 0.19833 0.09774  0.1141
 257850 0.09294 0.19837 0.09772 0.11415
 257900 0.09299 0.19843 0.09771  0.1142
 257950 0.09305 0.19848  0.0977 0.11425
 258000 0.09311 0.19852 0.09768  0.1143
 258050 0.09317 0.19855 0.09767 0.11435
 258100 0.09323 0.19857 0.09765  0.1144
 258150 0.09327  0.1986 0.09762 0.11444
 258200 0.09331 0.19861 0.09758 0.11447
 258250 0.09333 0.19863 0.09755 0.11449
 258300 0.09335 0.19865 0.09751 0.11452
 258350 0.09337 0.19869 0.09748 0.11454
 258400 0.09339 0.19873 0.09745 0.11456
 258450 0.09339 0.19878 0.09743 0.11457
 258500 0.09339 0.19882 0.09741 0.11459
 258550 0.09338 0.19886 0.09739  0.1146
 258600 0.09338  0.1989 0.09738 0.11461
 258650 0.09338 0.19893 0.09736 0.11463
 258700 0.09338 0.19896 0.09735 0.11464
 258750 0.09339 0.19899 0.09733 0.11465
 258800 0.09339 0.19901 0.09731 0.11465
 258850 0.09339 0.19905 0.09728 0.11464
 258900 0.09338 0.19908 0.09725 0.11463
 258950 0.09338 0.19912 0.09723 0.11463
 259000 0.09337 0.19916 0.09721 0.11462
 259050 0.09335 0.19921 0.09721 0.11462
 259100 0.09333 0.19928  0.0972 0.11461
 259150 0.09331 0.19935 0.09719 0.11461
 259200  0.0933 0.19941 0.09719 0.11461
 259250 0.09329 0.19947 0.09719 0.11462
 259300 0.09329 0.19953  0.0972 0.11463
 259350 0.09329 0.19959 0.09719 0.11465
 259400  0.0933 0.19965 0.09719 0.11466
 259450 0.09331 0.19972 0.09717 0.11467
 259500 0.09332 0.19978 0.09716 0.11468
 259550 0.09333 0.19985 0.09714 0.11469
 259600 0.09334 0.19993 0.09711 0.11471
 259650 0.09335 0.20001 0.09709 0.11472
 259700 0.09335 0.20009 0.09707 0.11473
 259750 0.09335 0.20017 0.09705 0.11475
 259800 0.09337 0.20025 0.09704 0.11477
 259850 0.09338 0.20032 0.09703 0.11478
 259900 0.09338 0.20039 0.09702 0.11479
 259950 0.09339 0.20046 0.09703 0.11481
 260000 0.09339 0.20053 0.09703 0.11482
 260050 0.09339  0.2006 0.09703 0.11482
 260100 0.09339 0.20066 0.09703 0.11483
 260150  0.0934 0.20073 0.09702 0.11483
 260200 0.09342 0.20079 0.09702 0.11482
 260250 0.09344 0.20087 0.09702 0.11482
 260300 0.09346 0.20094 0.09701 0.11481
 260350 0.09347 0.20103  0.097  0.11481
 260400 0.09348 0.20112 0.09698 0.11482
 260450  0.0935 0.20121 0.09697 0.11482
 260500  0.0935 0.20129 0.09695 0.11484
 260550  0.0935 0.20136 0.09694 0.11485
 260600  0.0935 0.20142 0.09692 0.11486
 260650  0.0935 0.20148 0.09689 0.11487
 260700  0.0935 0.20152 0.09686 0.11488
 260750  0.0935 0.20156 0.09684 0.11489
 260800  0.0935  0.2016 0.09682 0.11491
 260850 0.09351 0.20164 0.09681 0.11493
 260900 0.09352 0.20168 0.09679 0.11494
 260950 0.09354 0.20173 0.09678 0.11495
 261000 0.09356 0.20177 0.09678 0.11497
 261050  0.0936 0.20182 0.09677 0.11498
 261100 0.09364 0.20187 0.09677  0.115
 261150 0.09368 0.20191 0.09678 0.11502
 261200 0.09371 0.20194 0.09678 0.11503
 261250 0.09373 0.20196 0.09677 0.11504
 261300 0.09375 0.20199 0.09676 0.11505
 261350 0.09376 0.20201 0.09675 0.11507
 261400 0.09377 0.20201 0.09673 0.11509
 261450 0.09378 0.20201 0.09671  0.1151
 261500 0.09379  0.202   0.0967  0.1151
 261550  0.0938  0.202  0.09669 0.11511
 261600 0.09382 0.20201 0.09668 0.11513
 261650 0.09383 0.20203 0.09667 0.11514
 261700 0.09385 0.20205 0.09666 0.11516
 261750 0.09388 0.20208 0.09665 0.11517
 261800  0.0939 0.20211 0.09663 0.11519
 261850 0.09393 0.20215 0.09661 0.11521
 261900 0.09397 0.20219 0.09658 0.11523
 261950 0.09401 0.20223 0.09656 0.11525
 262000 0.09403 0.20228 0.09653 0.11528
 262050 0.09406 0.20234 0.09649 0.11531
 262100 0.09408 0.20241 0.09645 0.11534
 262150 0.09411  0.2025 0.09642 0.11537
 262200 0.09413 0.20258 0.09639 0.11539
 262250 0.09415 0.20266 0.09636 0.11541
 262300 0.09417 0.20274 0.09632 0.11543
 262350  0.0942 0.20283 0.09629 0.11545
 262400 0.09424 0.20292 0.09625 0.11546
 262450 0.09428 0.20302 0.09622 0.11547
 262500 0.09431 0.20313 0.09619 0.11548
 262550 0.09432 0.20317 0.09618 0.11549
 262600 0.09432 0.20321 0.09617  0.1155
 262650 0.09433 0.20326 0.09616 0.11551
 262700 0.09433  0.2033 0.09616 0.11551
 262750 0.09434 0.20334 0.09615 0.11552
 262800 0.09435 0.20339 0.09614 0.11553
 262850 0.09435 0.20343 0.09614 0.11554
 262900 0.09436 0.20347 0.09613 0.11555
 262950 0.09436 0.20352 0.09612 0.11555
 263000 0.09437 0.20356 0.09612 0.11556
 263050 0.09438  0.2036 0.09611 0.11557
 263100 0.09438 0.20365  0.0961 0.11558
 263150 0.09439 0.20369  0.0961 0.11559
 263200  0.0944 0.20373 0.09609 0.11559
 263250  0.0944 0.20378 0.09608  0.1156
 263300 0.09441 0.20382 0.09607 0.11561
 263350 0.09441 0.20386 0.09607 0.11562
 263400 0.09442  0.2039 0.09606 0.11562
 263450 0.09443 0.20395 0.09605 0.11563
 263500 0.09443 0.20399 0.09605 0.11564
 263550 0.09444 0.20403 0.09604 0.11565
 263600 0.09445 0.20407 0.09603 0.11566
 263650 0.09445 0.20411 0.09603 0.11566
 263700 0.09446 0.20416 0.09602 0.11567
 263750 0.09447  0.2042 0.09601 0.11568
 263800 0.09447 0.20424  0.096  0.11569
 263850 0.09448 0.20428  0.096  0.11569
 263900 0.09449 0.20432 0.09599  0.1157
 263950 0.09449 0.20437 0.09598 0.11571
 264000  0.0945 0.20441 0.09598 0.11572
 264050 0.09451 0.20445 0.09597 0.11572
 264100 0.09451 0.20449 0.09596 0.11573
 264150 0.09452 0.20453 0.09596 0.11574
 264200 0.09453 0.20457 0.09595 0.11575
 264250 0.09453 0.20461 0.09594 0.11575
 264300 0.09454 0.20466 0.09593 0.11576
 264350 0.09455  0.2047 0.09593 0.11577
 264400 0.09455 0.20474 0.09592 0.11578
 264450 0.09456 0.20478 0.09591 0.11578
 264500 0.09457 0.20482 0.09591 0.11579
 264550 0.09457 0.20486  0.0959  0.1158
 264600 0.09458  0.2049 0.09589 0.11581
 264650 0.09459 0.20494 0.09588 0.11581
 264700  0.0946 0.20498 0.09588 0.11582
 264750  0.0946 0.20502 0.09587 0.11583
 264800 0.09461 0.20506 0.09586 0.11583
 264850 0.09462  0.2051 0.09586 0.11584
 264900 0.09462 0.20514 0.09585 0.11585
 264950 0.09463 0.20518 0.09584 0.11586
 265000 0.09464 0.20522 0.09583 0.11586
 265050 0.09465 0.20526 0.09583 0.11587
 265100 0.09465  0.2053 0.09582 0.11588
 265150 0.09466 0.20534 0.09581 0.11588
 265200 0.09467 0.20538 0.09581 0.11589
 265250 0.09468 0.20542  0.0958  0.1159
 265300 0.09468 0.20546 0.09579 0.11591
 265350 0.09469  0.2055 0.09578 0.11591
 265400  0.0947 0.20554 0.09578 0.11592
 265450 0.09471 0.20558 0.09577 0.11593
 265500 0.09471 0.20562 0.09576 0.11593
 265550 0.09472 0.20566 0.09576 0.11594
 265600 0.09473  0.2057 0.09575 0.11595
 265650 0.09474 0.20574 0.09574 0.11595
 265700 0.09474 0.20577 0.09573 0.11596
 265750 0.09475 0.20581 0.09573 0.11597
 265800 0.09476 0.20585 0.09572 0.11597
 265850 0.09477 0.20589 0.09571 0.11598
 265900 0.09477 0.20593  0.0957 0.11599
 265950 0.09478 0.20597  0.0957 0.11599
 266000 0.09479 0.20601 0.09569  0.116
 266050  0.0948 0.20604 0.09568 0.11601
 266100  0.0948 0.20608 0.09568 0.11601
 266150 0.09481 0.20612 0.09567 0.11602
 266200 0.09482 0.20616 0.09566 0.11603
 266250 0.09483  0.2062 0.09565 0.11603
 266300 0.09484 0.20624 0.09565 0.11604
 266350 0.09484 0.20627 0.09564 0.11605
 266400 0.09485 0.20631 0.09563 0.11605
 266450 0.09486 0.20635 0.09562 0.11606
 266500 0.09487 0.20639 0.09562 0.11607
 266550 0.09488 0.20642 0.09561 0.11607
 266600 0.09488 0.20646  0.0956 0.11608
 266650 0.09489  0.2065 0.09559 0.11609
 266700  0.0949 0.20654 0.09559 0.11609
 266750 0.09491 0.20657 0.09558  0.1161
 266800 0.09492 0.20661 0.09557 0.11611
 266850 0.09493 0.20665 0.09557 0.11611
 266900 0.09493 0.20669 0.09556 0.11612
 266950 0.09494 0.20672 0.09555 0.11613
 267000 0.09495 0.20676 0.09554 0.11613
 267050 0.09496  0.2068 0.09554 0.11614
 267100 0.09497 0.20683 0.09553 0.11615
 267150 0.09498 0.20687 0.09552 0.11615
 267200 0.09498 0.20691 0.09551 0.11616
 267250 0.09499 0.20694 0.09551 0.11616
 267300  0.095  0.20698  0.0955 0.11617
 267350 0.09501 0.20702 0.09549 0.11618
 267400 0.09502 0.20705 0.09548 0.11618
 267450 0.09503 0.20709 0.09548 0.11619
 267500 0.09503 0.20712 0.09547  0.1162
 267550 0.09504 0.20716 0.09546  0.1162
 267600 0.09505  0.2072 0.09545 0.11621
 267650 0.09506 0.20723 0.09545 0.11621
 267700 0.09507 0.20727 0.09544 0.11622
 267750 0.09508  0.2073 0.09543 0.11623
 267800 0.09509 0.20734 0.09542 0.11623
 267850  0.0951 0.20737 0.09542 0.11624
 267900  0.0951 0.20741 0.09541 0.11624
 267950 0.09511 0.20745  0.0954 0.11625
 268000 0.09512 0.20748 0.09539 0.11626
 268050 0.09513 0.20752 0.09539 0.11626
 268100 0.09514 0.20755 0.09538 0.11627
 268150 0.09515 0.20759 0.09537 0.11627
 268200 0.09516 0.20762 0.09536 0.11628
 268250 0.09517 0.20766 0.09536 0.11629
 268300 0.09518 0.20769 0.09535 0.11629
 268350 0.09519 0.20773 0.09534  0.1163
 268400 0.09519 0.20776 0.09533  0.1163
 268450  0.0952  0.2078 0.09533 0.11631
 268500 0.09521 0.20783 0.09532 0.11632
 268550 0.09522 0.20786 0.09531 0.11632
 268600 0.09523  0.2079  0.0953 0.11633
 268650 0.09524 0.20793  0.0953 0.11633
 268700 0.09525 0.20797 0.09529 0.11634
 268750 0.09526  0.208  0.09528 0.11634
 268800 0.09527 0.20804 0.09527 0.11635
 268850 0.09528 0.20807 0.09527 0.11636
 268900 0.09529  0.2081 0.09526 0.11636
 268950  0.0953 0.20814 0.09525 0.11637
 269000 0.09531 0.20817 0.09524 0.11637
 269050 0.09531 0.20821 0.09524 0.11638
 269100 0.09532 0.20824 0.09523 0.11638
 269150 0.09533 0.20827 0.09522 0.11639
 269200 0.09534 0.20831 0.09521 0.11639
 269250 0.09535 0.20834  0.0952  0.1164
 269300 0.09536 0.20837  0.0952 0.11641
 269350 0.09537 0.20841 0.09519 0.11641
 269400 0.09538 0.20844 0.09518 0.11642
 269450 0.09539 0.20847 0.09517 0.11642
 269500  0.0954 0.20851 0.09517 0.11643
 269550 0.09541 0.20854 0.09516 0.11643
 269600 0.09542 0.20857 0.09515 0.11644
 269650 0.09543  0.2086 0.09514 0.11644
 269700 0.09544 0.20864 0.09514 0.11645
 269750 0.09545 0.20867 0.09513 0.11645
 269800 0.09546  0.2087 0.09512 0.11646
 269850 0.09547 0.20873 0.09511 0.11647
 269900 0.09548 0.20877  0.0951 0.11647
 269950 0.09549  0.2088  0.0951 0.11648
 270000  0.0955 0.20883 0.09509 0.11648
 270050 0.09551 0.20886 0.09508 0.11649
 270100 0.09552  0.2089 0.09507 0.11649
 270150 0.09553 0.20893 0.09507  0.1165
 270200 0.09554 0.20896 0.09506  0.1165
 270250 0.09555 0.20899 0.09505 0.11651
 270300 0.09556 0.20902 0.09504 0.11651
 270350 0.09557 0.20905 0.09504 0.11652
 270400 0.09558 0.20909 0.09503 0.11652
 270450 0.09559 0.20912 0.09502 0.11653
 270500  0.0956 0.20915 0.09501 0.11653
 270550 0.09561 0.20918  0.095  0.11654
 270600 0.09562 0.20921  0.095  0.11654
 270650 0.09563 0.20924 0.09499 0.11655
 270700 0.09564 0.20927 0.09498 0.11655
 270750 0.09565 0.20931 0.09497 0.11656
 270800 0.09566 0.20934 0.09496 0.11656
 270850 0.09567 0.20937 0.09496 0.11657
 270900 0.09568  0.2094 0.09495 0.11657
 270950 0.09569 0.20943 0.09494 0.11658
 271000  0.0957 0.20946 0.09493 0.11658
 271050 0.09571 0.20949 0.09493 0.11659
 271100 0.09572 0.20952 0.09492 0.11659
 271150 0.09574 0.20955 0.09491  0.1166
 271200 0.09575 0.20958  0.0949  0.1166
 271250 0.09576 0.20961 0.09489 0.11661
 271300 0.09577 0.20964 0.09489 0.11661
 271350 0.09578 0.20967 0.09488 0.11662
 271400 0.09579  0.2097 0.09487 0.11662
 271450  0.0958 0.20973 0.09486 0.11663
 271500 0.09581 0.20976 0.09485 0.11663
 271550 0.09582 0.20979 0.09485 0.11663
 271600 0.09583 0.20982 0.09484 0.11664
 271650 0.09584 0.20985 0.09483 0.11664
 271700 0.09585 0.20988 0.09482 0.11665
 271750 0.09586 0.20991 0.09482 0.11665
 271800 0.09587 0.20994 0.09481 0.11666
 271850 0.09589 0.20997  0.0948 0.11666
 271900  0.0959   0.21  0.09479 0.11667
 271950 0.09591 0.21003 0.09478 0.11667
 272000 0.09592 0.21006 0.09478 0.11668
 272050 0.09593 0.21009 0.09477 0.11668
 272100 0.09594 0.21012 0.09476 0.11668
 272150 0.09595 0.21014 0.09475 0.11669
 272200 0.09596 0.21017 0.09474 0.11669
 272250 0.09597  0.2102 0.09474  0.1167
 272300 0.09599 0.21023 0.09473  0.1167
 272350  0.096  0.21026 0.09472 0.11671
 272400 0.09601 0.21029 0.09471 0.11671
 272450 0.09602 0.21032  0.0947 0.11672
 272500 0.09603 0.21034  0.0947 0.11672
 272550 0.09604 0.21037 0.09469 0.11672
 272600 0.09605  0.2104 0.09468 0.11673
 272650 0.09606 0.21043 0.09467 0.11673
 272700 0.09608 0.21046 0.09466 0.11674
 272750 0.09609 0.21048 0.09466 0.11674
 272800  0.0961 0.21051 0.09465 0.11674
 272850 0.09611 0.21054 0.09464 0.11675
 272900 0.09612 0.21057 0.09463 0.11675
 272950 0.09613  0.2106 0.09462 0.11676
 273000 0.09615 0.21062 0.09462 0.11676
 273050 0.09616 0.21065 0.09461 0.11677
 273100 0.09617 0.21068  0.0946 0.11677
 273150 0.09618 0.21071 0.09459 0.11677
 273200 0.09619 0.21073 0.09458 0.11678
 273250  0.0962 0.21076 0.09457 0.11678
 273300 0.09622 0.21079 0.09457 0.11679
 273350 0.09623 0.21081 0.09456 0.11679
 273400 0.09624 0.21084 0.09455 0.11679
 273450 0.09625 0.21087 0.09454  0.1168
 273500 0.09626 0.21089 0.09453  0.1168
 273550 0.09627 0.21092 0.09453 0.11681
 273600 0.09629 0.21095 0.09452 0.11681
 273650  0.0963 0.21097 0.09451 0.11681
 273700 0.09631  0.211   0.0945 0.11682
 273750 0.09632 0.21103 0.09449 0.11682
 273800 0.09633 0.21105 0.09449 0.11682
 273850 0.09635 0.21108 0.09448 0.11683
 273900 0.09636 0.21111 0.09447 0.11683
 273950 0.09637 0.21113 0.09446 0.11684
 274000 0.09638 0.21116 0.09445 0.11684
 274050 0.09639 0.21118 0.09444 0.11684
 274100 0.09641 0.21121 0.09444 0.11685
 274150 0.09642 0.21124 0.09443 0.11685
 274200 0.09643 0.21126 0.09442 0.11685
 274250 0.09644 0.21129 0.09441 0.11686
 274300 0.09646 0.21131  0.0944 0.11686
 274350 0.09647 0.21134  0.0944 0.11687
 274400 0.09648 0.21136 0.09439 0.11687
 274450 0.09649 0.21139 0.09438 0.11687
 274500  0.0965 0.21141 0.09437 0.11688
 274550 0.09652 0.21144 0.09436 0.11688
 274600 0.09653 0.21146 0.09435 0.11688
 274650 0.09654 0.21149 0.09435 0.11689
 274700 0.09655 0.21151 0.09434 0.11689
 274750 0.09657 0.21154 0.09433 0.11689
 274800 0.09658 0.21156 0.09432  0.1169
 274850 0.09659 0.21159 0.09431  0.1169
 274900  0.0966 0.21161  0.0943  0.1169
 274950 0.09662 0.21164  0.0943 0.11691
 275000 0.09663 0.21166 0.09429 0.11691
 275050 0.09664 0.21169 0.09428 0.11691
 275100 0.09666 0.21171 0.09427 0.11692
 275150 0.09667 0.21174 0.09426 0.11692
 275200 0.09668 0.21176 0.09425 0.11692
 275250 0.09669 0.21178 0.09425 0.11693
 275300 0.09671 0.21181 0.09424 0.11693
 275350 0.09672 0.21183 0.09423 0.11693
 275400 0.09673 0.21186 0.09422 0.11694
 275450 0.09675 0.21188 0.09421 0.11694
 275500 0.09676  0.2119  0.0942 0.11694
 275550 0.09677 0.21193  0.0942 0.11695
 275600 0.09678 0.21195 0.09419 0.11695
 275650  0.0968 0.21197 0.09418 0.11695
 275700 0.09681  0.212  0.09417 0.11696
 275750 0.09682 0.21202 0.09416 0.11696
